,0
Mm,0.000840278096344068
SpMAD_Dzare,0.0008348672602616157
AETA_eta_L,0.0008281916291012155
Xp-3dv,0.000827603374306788
CIC2,0.0008212175351954139
VE2_A,0.000820361164705889
AATSC2pe,0.0008091728014603689
BCUTp-1h,0.000806793385215264
BCUTs-1h,0.0008006390760807318
Xpc-4dv,0.0007997088263404208
nAtom,0.000796069554899918
ATS2dv,0.0007948320048884891
ATS2se,0.0007884498776635951
ATSC0pe,0.000788261878398804
NaaO,0.0007877740912843977
IC3,0.0007871938707359988
Sv,0.0007794562800199507
SaaaC,0.0007771461999680343
n6Ring,0.0007756957475263887
VE1_D,0.000765353856951055
nBondsD,0.0007652890832885356
CIC0,0.0007478886696120481
ATS3are,0.0007433621849438668
SpAbs_Dzi,0.0007072453092007755
BCUTv-1l,0.0006945615583626999
piPC7,0.0006862437797653597
BCUTp-1l,0.0006787299890460816
BCUTpe-1h,0.0006679222386265369
n6aHRing,0.0006613765385193754
GGI10,0.0006518315126308285
SpAbs_D,0.0006514675374435337
GGI4,0.0006430555277901513
nBondsS,0.0006304499871329887
BCUTm-1h,0.0006243501960430505
GGI9,0.0006223435709531069
ATS5i,0.0006107933300089784
ATSC1m,0.0006104788613673015
Xp-1d,0.000608088271071352
VSA_EState9,0.0006005010952161492
n5aRing,0.0005907512158466548
AATS2m,0.0005755339847550331
ATS0s,0.0005710836581747979
ATS0i,0.0005660040434601768
ATS7i,0.0005622244857401154
SssssC,0.000553456217888277
nN,0.0005504555122545301
MWC06,0.0005419532432138468
AATS0se,0.0005236327127399785
NssS,0.0005213455662885906
ATS4d,0.0005000800409816836
ATS8i,0.0004935253989326057
piPC10,0.00046801135852603254
SdsN,0.000466063371810763
ATS0p,0.0004652317287234372
fragCpx,0.0004424116263540815
SRW06,0.00043268855400518334
VR2_DzZ,0.00042477374005165476
AMW,0.0004171735615272668
ATS1pe,0.0004137554642734657
ATS1Z,0.0004123082894311138
VE2_D,0.0004071516177349783
SZ,0.0004037966821387049
GGI6,0.00039215137014553145
MPC6,0.0003850832452330354
ATS7m,0.00038173975051253046
AETA_beta_ns,0.00037973151492278325
mZagreb2,0.000375947658882743
TpiPC10,0.0003686785819996221
SdssS,0.00036129397567724716
ATS0v,0.00035216563507351633
ATS1v,0.00033835068911713923
SsssN,0.00033717329064516036
SpMax_Dzare,0.000331100959700378
VE3_A,0.00031687984698387247
NdsN,0.0003096092761234521
