,0
JGI2,0.00510558659566148
ATS7se,0.00506767995086212
SaaNH,0.005065646430795955
PEOE_VSA8,0.005036458023776102
AATS2pe,0.005033733463032865
ATSC1s,0.005023309282547656
ATS2s,0.00500971227270265
SpMAD_Dzv,0.004914528403838468
piPC3,0.00490505993878491
ATS4dv,0.004894605675256625
AATS2i,0.004870319331702416
AETA_alpha,0.004861901435146828
ATS0s,0.004851934257059007
ATSC5v,0.004849334314322973
Sm,0.004847584512716388
PEOE_VSA10,0.004813613065683193
MID_h,0.004798179260487804
SpAbs_DzZ,0.004733236410645602
VSA_EState9,0.004725970623265921
ATSC3se,0.004720649600684339
AETA_eta_L,0.004702687622187922
Xch-7dv,0.004693259698692332
BCUTd-1l,0.004682293831542844
AXp-1dv,0.0046259925728613415
BCUTdv-1l,0.004614524979358975
ATSC4Z,0.0045852152324258695
AATSC2p,0.004568384280911053
ATSC4m,0.004540321830439332
ETA_eta_L,0.004523659428974952
GATS1se,0.004472543153076454
piPC10,0.004432232828238267
AETA_beta_s,0.004431288090676971
GATS1i,0.004422897323848068
AATSC1se,0.004412571876508107
CIC2,0.004391049135562761
GATS1pe,0.004357363727717902
GATS2pe,0.004342472731106191
MWC10,0.0043296769113951765
ATS0dv,0.004243857862245351
BIC0,0.004239175719721134
AATS1i,0.00422663771908356
ATSC2v,0.004190058595701681
ATSC2s,0.004153092703224597
MATS2se,0.004131614388858491
ATSC7are,0.004122592389960187
ETA_dPsi_A,0.004109202732580003
ATSC3m,0.004107361332840938
AATSC0v,0.004085064206199159
GATS2p,0.004077251105625852
Xc-3dv,0.004075336740722752
ATSC1m,0.0040751679627877594
ATS5Z,0.00407000001968134
GATS1dv,0.004034420544662523
ETA_dBeta,0.004023338804789087
SM1_Dzare,0.004016099172146977
BIC3,0.0039708431826213164
MATS2s,0.003966205652575144
AETA_eta,0.0039415312360346145
Xpc-6d,0.003929021509473749
BCUTv-1h,0.003927170028510571
Xch-5d,0.003919612381571351
ATSC6s,0.003913023333097879
AATSC1i,0.0039054580363239873
BIC1,0.0038506112546871497
CIC3,0.0038352630550924152
SpMAD_DzZ,0.003826705224161038
VSA_EState7,0.0038149084986556178
TopoPSA,0.0038127958507562423
ZMIC3,0.0038035821374694115
SlogP_VSA8,0.0037932757071680845
MATS2dv,0.0037831362494578653
BIC5,0.0037474737350490584
ATSC6v,0.003741472578840479
CIC5,0.0037391847051512937
JGI10,0.00373234055045302
fMF,0.0036934648422674845
nBase,0.003662567045750746
Sp,0.003656927469943295
ATS3p,0.0036527949744135546
BertzCT,0.0036510506322717457
ATS3dv,0.0036249231067486893
MID_O,0.003576168863933872
ATS6i,0.0035650898925790133
TIC1,0.0035629528040264278
ATSC4are,0.003544405598362706
ATSC8d,0.0035399514089209873
ATSC6p,0.0035385704893376333
MATS1pe,0.0035376155964836433
AETA_beta_ns,0.0035204344895874325
SpAD_Dzv,0.0035142100698503176
BCUTse-1l,0.003512798237533301
ATSC5pe,0.0035052827589885987
ATS4s,0.003501753924545681
EState_VSA4,0.0035003497749090413
ATSC8dv,0.0034950150537530604
AMID_h,0.003462524997387616
ATSC5are,0.003442503576770057
AETA_dBeta,0.0034282349498118143
SaaCH,0.003425366449764491
Xp-7dv,0.0033932524132628235
ATS2p,0.003369706076905014
ATSC4d,0.003346012181981764
Spe,0.0033397468318533017
ATSC8m,0.0033220677381552324
ATSC3s,0.0033116622054201496
AATSC0Z,0.003287063189586222
ATS4i,0.003280844040656089
MATS2m,0.0032777625051966528
piPC9,0.0032568350417121025
ATSC1v,0.0032333070341627433
VSA_EState8,0.003226989235267686
SpDiam_A,0.0032074866744078233
EState_VSA5,0.0031884488775610117
AATSC0pe,0.0031858880632788704
SpDiam_D,0.00317455915765005
JGT10,0.0031205444227183814
AATSC2are,0.003116415553415516
SssNH,0.0030947470974020635
ATSC1pe,0.003093808512080837
ATSC8are,0.0030915125765929546
ATSC0pe,0.003034420217752207
PEOE_VSA9,0.003016360062898324
JGI4,0.003004829563555264
SdsCH,0.0029991481274506742
GATS2m,0.002976684807409151
SsssCH,0.002965726398609333
CIC0,0.0029529062314667997
ATSC1Z,0.0029229165781961726
ATSC8s,0.002917415488711339
SMR_VSA1,0.0029103763186214405
AATSC2s,0.0028993814356606216
ATS7are,0.0028698681837663466
CIC1,0.0028671913363220083
AATSC1pe,0.0028644842770850307
ATSC4pe,0.0028570710586362596
AATS2p,0.0028518649602916214
Xpc-4dv,0.0028504475646265507
ETA_shape_y,0.0028478603837251383
MATS1are,0.0028472837618079526
ATS2are,0.002833712166947885
VE1_A,0.002822547105621526
AATSC0m,0.002821340683738102
ATS8p,0.0028137569342502663
AETA_beta_ns_d,0.0027989905303068283
MIC2,0.00279367590392096
ATSC6m,0.0027907159228863563
TIC3,0.0027782883761209146
MATS2are,0.002772341656855714
RotRatio,0.0027667479551646366
ZMIC5,0.0027480355752473678
GGI3,0.002744166813179897
ATS3pe,0.0027332441574549303
ETA_epsilon_2,0.002730825068632877
ATS2dv,0.0027240894287219324
ETA_epsilon_4,0.0027177739857065213
ATS2se,0.0027018847982483284
ATSC0d,0.002691405131488176
SpAbs_Dzm,0.0026891173990279417
ATSC2Z,0.00268617617253813
AATS2dv,0.002667027809003138
SlogP_VSA5,0.0026508431214432105
SdS,0.0026201599026585243
nG12FRing,0.002594866947620791
VSA_EState2,0.0025945031267856516
AATS1d,0.0025797498270023413
ATSC2i,0.0025618699742153152
SsCH3,0.002549984467327582
GATS2se,0.0025457215521866995
Xch-6dv,0.002540989653574604
MATS1s,0.002539871045255112
AATS2d,0.002534903634886249
C1SP3,0.0025246053617260897
SIC5,0.002516120532921022
SssO,0.002515195286515363
AXp-1d,0.0025102725429674145
ATSC8pe,0.0025070133973822224
AATSC1m,0.002502688427118423
JGI8,0.002499276442867609
Xch-7d,0.002496238850969215
BCUTs-1h,0.0024773738115964356
ATS8m,0.0024765461139236882
MZ,0.0024676685074313935
Xp-4dv,0.0024596916623875692
Mi,0.0024382523852421773
Sare,0.002435948664051873
ATS4se,0.002427613575281592
MPC6,0.0024217107485154103
AMID_O,0.0024188544848884382
MATS1m,0.002401664428117332
BCUTare-1l,0.0024015168497508233
ATSC0v,0.00239632665430387
SM1_Dzm,0.002385923515200265
Mp,0.0023769155892276305
SMR_VSA7,0.0023767017253098536
PEOE_VSA3,0.0023630398409994614
ATS3i,0.0023584556356421892
AATS0v,0.00234642832826289
AATS0p,0.002341198442277608
ATS6m,0.0023381090239528992
GATS2dv,0.002332809115780439
SM1_Dzv,0.002312128779439637
ATS3s,0.002308741643310488
Xpc-5dv,0.0023030906406016566
GGI5,0.002290268186069079
ETA_shape_p,0.0022880772506335676
ATS6dv,0.002269001170711549
nAtom,0.002251848755434096
Xp-5d,0.002247112964658308
GATS1are,0.002245704654280475
ATS1Z,0.0022433397564789567
PEOE_VSA12,0.0022420004577004206
C1SP2,0.0022413089401571943
AATSC0p,0.0022312182897280606
BCUTp-1h,0.0022179029595594322
C3SP3,0.002210050017017316
